date,date,symbol,position,reason,price,frais,fiat,coins,wallet,resultat,resultat%,tradeIs,walletAth,drawDown,drawDownPct
2022-09-18 07:00:00,2022-09-18 07:00:00,XRP/USDT,Sell,Sell Market Order,0.387,2315.9869265241073,3306236.765250772,0.0,6489450.767143374,120792.95268937573,1.8966783301691992,Good,8683859.68709312,2194408.9199497458,0.2526997209790608
2022-09-18 20:00:00,2022-09-18 20:00:00,XRP/USDT,Buy,Buy Market Order,0.3932,2314.3657356755402,0.0,8402651.066925474,6487136.401407699,,,,8683859.68709312,2196723.285685421,0.252966234467195
2022-09-18 23:00:00,2022-09-18 23:00:00,CHZ/USDT,Sell,Sell Market Order,0.2311,2292.736104568862,3273044.5561366626,0.0,6576966.955651758,89830.55424405914,1.3847489660394174,Good,8683859.68709312,2106892.731441362,0.24262169212301424
2022-09-19 05:00:00,2022-09-19 05:00:00,XRP/USDT,Sell,Sell Market Order,0.3536,2079.8241920853934,6242142.149209425,0.0,6242142.149209425,-334824.8064423334,-5.090869525421738,Bad,8683859.68709312,2441717.537883695,0.2811788335908786
2022-09-19 13:00:00,2022-09-19 13:00:00,CHZ/USDT,Buy,Buy Market Order,0.2401,2184.749752223299,3119978.6997286007,12994496.87517118,6239957.399457201,,,,8683859.68709312,2443902.2876359187,0.2814304209991218
2022-09-19 20:00:00,2022-09-19 20:00:00,XRP/USDT,Buy,Buy Market Order,0.3814,2183.9850898100203,0.0,8174605.96391922,6237773.414367391,,,,8683859.68709312,2446086.2727257293,0.28168192035177214
2022-09-20 06:00:00,2022-09-20 06:00:00,CHZ/USDT,Sell,Sell Market Order,0.2528,2299.5061670302925,3282709.3038762445,0.0,6400504.0185150355,162730.6041476447,2.6087931275738496,Good,8683859.68709312,2283355.6685780846,0.26294248765578876
2022-09-20 10:00:00,2022-09-20 10:00:00,XRP/USDT,Sell,Sell Market Order,0.3805,2177.3062984898843,6390969.566849018,0.0,6390969.566849018,-9534.451666017063,-0.14896407592959182,Bad,8683859.68709312,2292890.1202441016,0.2640404385681219
2022-09-20 16:00:00,2022-09-20 16:00:00,XRP/USDT,Buy,Buy Market Order,0.4104,2236.8393483971563,3194366.3637503106,7783543.77132142,6388732.727500621,,,,8683859.68709312,2295126.959592499,0.26429802441462313
2022-09-21 04:00:00,2022-09-21 04:00:00,XRP/USDT,Sell,Sell Market Order,0.4114,2241.504935265142,6394274.766336677,0.0,6394274.766336677,5542.038836055435,0.08674707602338572,Good,8683859.68709312,2289584.9207564434,0.2636598244625566
2022-09-22 04:00:00,2022-09-22 04:00:00,CHZ/USDT,Buy,Buy Market Order,0.2439,2237.996168217837,3196018.3850842295,13103806.41690951,6392036.770168459,,,,8683859.68709312,2291822.916924661,0.26391754352399466
2022-09-22 13:00:00,2022-09-22 13:00:00,XRP/USDT,Buy,Buy Market Order,0.4378,2237.212869558961,0.0,7295068.917804181,6389799.557298901,,,,8683859.68709312,2294060.1297942195,0.2641751723837612
2022-09-22 19:00:00,2022-09-22 19:00:00,CHZ/USDT,Sell,Sell Market Order,0.2482,2276.655326873858,3250088.0973500665,0.0,6443869.269564737,54069.712265836075,0.8461879246912218,Good,8683859.68709312,2239990.4175283834,0.2579487115455926
2022-09-23 05:00:00,2022-09-23 05:00:00,CHZ/USDT,Buy,Buy Market Order,0.2759,2275.0616681450465,0.0,11771703.645095766,6441594.207896592,,,,8683859.68709312,2242265.479196528,0.2582106989279459
2022-09-23 17:00:00,2022-09-23 17:00:00,CHZ/USDT,Sell,Sell Market Order,0.2683,2210.8436615854353,3156137.2443176084,0.0,6349918.416532279,-91675.7913643131,-1.4231848266991087,Bad,8683859.68709312,2333941.270560841,0.26876773170688073
2022-09-23 20:00:00,2022-09-23 20:00:00,XRP/USDT,Sell,Sell Market Order,0.4935,2520.081557655454,6753733.673696316,0.0,6753733.673696316,403815.25716403686,6.359377092352658,Good,8683859.68709312,1930126.0133968042,0.22226591434515733
2022-09-24 03:00:00,2022-09-24 03:00:00,DOGE/USDT,Buy,Buy Market Order,0.06594,2363.8067857937103,3375684.933455261,51193280.7621362,6751369.866910522,,,,8683859.68709312,1932489.8201825982,0.22253812127513656
2022-09-24 05:00:00,2022-09-24 05:00:00,XRP/USDT,Buy,Buy Market Order,0.5085,2362.9794534186826,0.0,6633868.149462817,6749006.887457103,,,,8683859.68709312,1934852.7996360175,0.22281023293269034
2022-09-24 12:00:00,2022-09-24 12:00:00,XRP/USDT,Sell,Sell Market Order,0.4962,2304.2077630344147,3289421.1680004154,0.0,6665106.101455676,-83900.78600142617,-1.2431575104383752,Bad,8683859.68709312,2018753.5856374437,0.2324719258923461
2022-09-24 20:00:00,2022-09-24 20:00:00,CHZ/USDT,Buy,Buy Market Order,0.2662,2302.5948176002908,0.0,12348304.181753626,6662803.506638076,,,,8683859.68709312,2021056.180455044,0.23273708388666775
2022-09-25 03:00:00,2022-09-25 03:00:00,DOGE/USDT,Sell,Sell Market Order,0.06338,2271.241094292935,3242358.8936098996,0.0,6529477.466792715,-133326.03984536137,-2.0010501542260695,Bad,8683859.68709312,2154382.2203004053,0.24809039965287305
2022-09-25 12:00:00,2022-09-25 12:00:00,BNB/USDT,Buy,Buy Market Order,276.8,2269.6512255269295,0.0,11705.524719596722,6527207.815567188,,,,8683859.68709312,2156651.871525932,0.2483517639893904
2022-09-25 16:00:00,2022-09-25 16:00:00,CHZ/USDT,Sell,Sell Market Order,0.2647,2288.0172818371293,3266308.0996283474,0.0,6506397.34201272,-20810.473554467782,-0.31882658163320254,Bad,8683859.68709312,2177462.3450804,0.25074821836616923
2022-09-25 16:00:00,2022-09-25 16:00:00,XRP/USDT,Buy,Buy Market Order,0.4956,2286.415669739843,0.0,6586000.169408006,6504110.926342981,,,,8683859.68709312,2179748.760750139,0.2510115132318311
2022-09-25 20:00:00,2022-09-25 20:00:00,BNB/USDT,Sell,Sell Market Order,274.8,2251.6747350616256,3214426.5182101177,0.0,6478448.202168725,-25662.724174255505,-0.39456160057658174,Bad,8683859.68709312,2205411.4849243946,0.2539667341933579
2022-09-26 07:00:00,2022-09-26 07:00:00,XRP/USDT,Sell,Sell Market Order,0.4736,2183.390776162142,6331372.807665587,0.0,6331372.807665587,-147075.39450313803,-2.2702256761719997,Bad,8683859.68709312,2352486.8794275327,0.27090337294648487
2022-09-26 20:00:00,2022-09-26 20:00:00,SOL/USDT,Buy,Buy Market Order,33.38,2215.9804826829554,3164578.4135914524,94804.62593143954,6329156.827182905,,,,8683859.68709312,2354702.8599102153,0.2711585567659535
2022-09-27 08:00:00,2022-09-27 08:00:00,DOGE/USDT,Buy,Buy Market Order,0.0623,2215.2048895140165,0.0,50760244.12041634,6326941.62229339,,,,8683859.68709312,2356918.0647997297,0.2714136512710855
2022-09-27 13:00:00,2022-09-27 13:00:00,SOL/USDT,Sell,Sell Market Order,34.96,2320.0588057941886,3312049.6637573326,0.0,6474412.872459271,147471.25016588066,2.3308457540726524,Good,8683859.68709312,2209446.814633849,0.25443142729698465
2022-09-27 13:00:00,2022-09-27 13:00:00,BNB/USDT,Buy,Buy Market Order,283.4,2318.4347646301326,0.0,11678.656418464017,6472094.437694641,,,,8683859.68709312,2211765.2493984792,0.2546984093588984
2022-09-27 22:00:00,2022-09-27 22:00:00,DOGE/USDT,Sell,Sell Market Order,0.06058,2152.538912170375,3072903.0499026515,0.0,6382634.278895354,-89460.15879928693,-1.3822443362113912,Bad,8683859.68709312,2301225.408197766,0.2650002983832285
2022-09-28 03:00:00,2022-09-28 03:00:00,BNB/USDT,Sell,Sell Market Order,270.2,2208.901074988284,6226267.11309664,0.0,6226267.11309664,-156367.16579871345,-2.4498844672293574,Bad,8683859.68709312,2457592.5739964796,0.2830069419073199
2022-09-28 23:00:00,2022-09-28 23:00:00,BNB/USDT,Buy,Buy Market Order,281.6,2179.193489583824,3112043.959803528,11051.29247089321,6224087.919607056,,,,8683859.68709312,2459771.7674860638,0.28325788947765235
2022-09-29 02:00:00,2022-09-29 02:00:00,SOL/USDT,Buy,Buy Market Order,33.59,2178.4307718624696,0.0,92583.07618433061,6221909.488835193,,,,8683859.68709312,2461950.198257927,0.28350874921633523
2022-09-29 10:00:00,2022-09-29 10:00:00,BNB/USDT,Sell,Sell Market Order,281.6,2178.4307718624696,3109865.5290316655,0.0,6219731.058063331,-2178.4307718621567,-0.035012254288990796,Bad,8683859.68709312,2464128.629029789,0.283759608955018
2022-09-29 11:00:00,2022-09-29 11:00:00,SOL/USDT,Sell,Sell Market Order,33.75,2187.2751748548108,6232357.075077969,0.0,6232357.075077969,12626.01701463759,0.20299940458468058,Good,8683859.68709312,2451502.6120151514,0.28230564522580165
2022-09-30 04:00:00,2022-09-30 04:00:00,BNB/USDT,Buy,Buy Market Order,283.6,2181.324976277289,3115087.8750508456,10984.089827400723,6230175.750101691,,,,8683859.68709312,2453683.936991429,0.2825568382499727
2022-09-30 06:00:00,2022-09-30 06:00:00,XRP/USDT,Buy,Buy Market Order,0.4852,2180.5615125355916,0.0,6415719.937218281,6227995.188589156,,,,8683859.68709312,2455864.4985039644,0.28280794335658516
2022-09-30 14:00:00,2022-09-30 14:00:00,XRP/USDT,Sell,Sell Market Order,0.4818,2163.7657060262372,3088930.1000457415,0.0,6204017.975096587,-23977.213492568582,-0.38499088015513383,Bad,8683859.68709312,2479841.711996533,0.2855690673678593
2022-09-30 15:00:00,2022-09-30 15:00:00,BTC/USDT,Buy,Buy Market Order,19756.01,2162.251070032019,0.0,156.24449719228275,6201855.724026555,,,,8683859.68709312,2482003.963066565,0.2858180639140893
2022-09-30 23:00:00,2022-09-30 23:00:00,BNB/USDT,Sell,Sell Market Order,284.8,2189.788147990608,3126078.9946957356,0.0,6212846.843671445,10991.119644889608,0.17722307860708053,Good,8683859.68709312,2471012.8434216753,0.28455236870010214
2022-10-01 08:00:00,2022-10-01 08:00:00,BTC/USDT,Sell,Sell Market Order,19335.03,2114.694428383392,6144956.340815055,0.0,6144956.340815055,-67890.50285638962,-1.0927438670976453,Bad,8683859.68709312,2538903.346278065,0.2923703788134272
2022-10-01 17:00:00,2022-10-01 17:00:00,XRP/USDT,Buy,Buy Market Order,0.4741,2150.7347192852694,3071402.803047885,6478386.000944706,6142805.60609577,,,,8683859.68709312,2541054.0809973497,0.29261804918084244
2022-10-02 06:00:00,2022-10-02 06:00:00,MATIC/USDT,Buy,Buy Market Order,0.7717,2149.9819621335196,0.0,3977261.657490931,6140655.624133637,,,,8683859.68709312,2543204.062959483,0.2928656328636291
2022-10-02 11:00:00,2022-10-02 11:00:00,XRP/USDT,Sell,Sell Market Order,0.4608,2089.668188464724,2983150.6010468556,0.0,6052403.422132608,-88252.20200102963,-1.437178819378604,Bad,8683859.68709312,2631456.2649605125,0.30302841821265997
2022-10-02 20:00:00,2022-10-02 20:00:00,BNB/USDT,Buy,Buy Market Order,285.4,2088.2054207327988,0.0,10445.208113616409,6050315.216711875,,,,8683859.68709312,2633544.470381245,0.30326888794570234
2022-10-03 03:00:00,2022-10-03 03:00:00,MATIC/USDT,Sell,Sell Market Order,0.7746,2156.5508159247324,3078630.3290765504,0.0,6059692.724702673,9377.507990797982,0.1549920566931151,Good,8683859.68709312,2624166.962390447,0.3021890100655086
2022-10-03 10:00:00,2022-10-03 10:00:00,BNB/USDT,Sell,Sell Market Order,285.6,2088.2060060741924,6059693.560319323,0.0,6059693.560319323,0.8356166500598192,1.3789752850712489e-05,Good,8683859.68709312,2624166.126773797,0.30218891383909774
2022-10-03 21:00:00,2022-10-03 21:00:00,MATIC/USDT,Buy,Buy Market Order,0.7975,2120.8927461117632,3028786.333786606,3797851.202240258,6057572.667573212,,,,8683859.68709312,2626287.0195199084,0.302433147719254
2022-10-04 01:00:00,2022-10-04 01:00:00,BTC/USDT,Buy,Buy Market Order,19505.43,2120.150433650624,0.0,155.17044142851273,6055452.5171395615,,,,8683859.68709312,2628407.1699535586,0.30267729611755223
2022-10-04 19:00:00,2022-10-04 19:00:00,MATIC/USDT,Sell,Sell Market Order,0.8392,2231.009710244017,3184925.7192097805,0.0,6211591.902562736,156139.38542317413,2.578492441006386,Good,8683859.68709312,2472267.7845303845,0.284696882908522
2022-10-04 19:00:00,2022-10-04 19:00:00,BNB/USDT,Buy,Buy Market Order,296.6,2229.448003446846,0.0,10730.601049245899,6209362.454559289,,,,8683859.68709312,2474497.232533831,0.2849536175960666
2022-10-05 05:00:00,2022-10-05 05:00:00,BTC/USDT,Sell,Sell Market Order,20198.72,2193.97100908365,3132050.3276818455,0.0,6314746.598888179,105384.14432889037,1.6971813950321213,Good,8683859.68709312,2369113.088204941,0.27281798342805674
2022-10-05 05:00:00,2022-10-05 05:00:00,DOGE/USDT,Buy,Buy Market Order,0.065,2192.4352293772918,0.0,48151659.883884124,6312554.1636588015,,,,8683859.68709312,2371305.5234343186,0.27307045586639384
